,id,isResult,side,h,a,goals,xG,datetime,forecast,result,season,team
9255,18794,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '1.31083', 'a': '1.85869'}",2023-02-11 14:00:00,"{'w': 0.27052498932024116, 'd': 0.22649908377243538, 'l': 0.5029759254233946}",d,2017,Spezia
9256,18810,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.836135', 'a': '1.414'}",2023-02-19 17:00:00,"{'w': 0.22211791907428843, 'd': 0.2720213116356706, 'l': 0.5058607692531962}",l,2017,Spezia
9257,18821,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '2.82563', 'a': '2.0555'}",2023-02-26 17:00:00,"{'w': 0.5451212497209732, 'd': 0.17606929943685176, 'l': 0.2788091244154024}",d,2017,Spezia
9258,18830,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '1.17042', 'a': '0.96044'}",2023-03-05 11:30:00,"{'w': 0.4060800819457763, 'd': 0.2947465977348884, 'l': 0.2991733203164539}",d,2017,Spezia
9259,18841,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '2', 'a': '1'}","{'h': '0.979758', 'a': '3.46552'}",2023-03-10 19:45:00,"{'w': 0.0662793025093029, 'd': 0.10126404758658625, 'l': 0.8324528553794741}",w,2017,Spezia
9260,18849,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '0'}","{'h': '2.0765', 'a': '0.767389'}",2023-03-17 17:30:00,"{'w': 0.6777970382440275, 'd': 0.19511837322808942, 'l': 0.12708458219662244}",l,2017,Spezia
9261,18856,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '1'}","{'h': '1.67704', 'a': '1.06944'}",2023-04-02 13:00:00,"{'w': 0.51571355264078, 'd': 0.2423208326266441, 'l': 0.24196561435935499}",d,2017,Spezia
9262,18863,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '1'}","{'h': '0.920716', 'a': '1.05143'}",2023-04-08 12:30:00,"{'w': 0.3104975329240427, 'd': 0.31020298199979685, 'l': 0.3792994850754602}",d,2017,Spezia
9263,18880,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '3'}","{'h': '0.725806', 'a': '3.07575'}",2023-04-14 18:45:00,"{'w': 0.05700275066646332, 'd': 0.10798457035223322, 'l': 0.8350117704654811}",l,2017,Spezia
9264,18888,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '1'}","{'h': '1.77069', 'a': '2.40982'}",2023-04-22 18:45:00,"{'w': 0.28392520399089827, 'd': 0.1936356605227486, 'l': 0.5224390913817616}",d,2017,Spezia
9265,18900,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '0', 'a': '2'}","{'h': '1.47171', 'a': '1.13564'}",2023-04-28 18:45:00,"{'w': 0.4487246962864574, 'd': 0.2590750485143007, 'l': 0.2922002551338791}",l,2017,Spezia
9266,18902,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '2'}","{'h': '0.894125', 'a': '0.817784'}",2023-05-03 16:00:00,"{'w': 0.3519253452384688, 'd': 0.3386996140964014, 'l': 0.3093750406650508}",l,2017,Spezia
9267,18913,True,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '0.7603', 'a': '0.784032'}",2023-05-06 18:45:00,"{'w': 0.3126367108345959, 'd': 0.36096025850273666, 'l': 0.3264030306626518}",l,2017,Spezia
9268,18931,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '0'}","{'h': '1.61806', 'a': '0.877761'}",2023-05-13 16:00:00,"{'w': 0.5482760178705505, 'd': 0.2482444499150182, 'l': 0.203479531984402}",w,2017,Spezia
9269,18935,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '0'}","{'h': '0.20276', 'a': '0.714139'}",2023-05-21 10:30:00,"{'w': 0.09629349426536496, 'd': 0.4597704904520248, 'l': 0.44393601528260784}",d,2017,Spezia
9270,18951,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '4'}","{'h': '1.05669', 'a': '1.46948'}",2023-05-27 13:00:00,"{'w': 0.2720332083785515, 'd': 0.2615099461460955, 'l': 0.46645684541242166}",l,2017,Spezia
9271,18958,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '1'}","{'h': '2.28038', 'a': '1.10674'}",2023-06-04 19:00:00,"{'w': 0.6372838550284238, 'd': 0.19069130119855707, 'l': 0.17202482242405948}",l,2017,Spezia
9272,18588,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '0'}","{'h': '0.861875', 'a': '0.987781'}",2022-08-14 18:45:00,"{'w': 0.3047174146470206, 'd': 0.3225452693276011, 'l': 0.372737316025089}",w,2018,Spezia
9273,18594,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '0'}","{'h': '2.62744', 'a': '0.482897'}",2022-08-20 18:45:00,"{'w': 0.8306987485333821, 'd': 0.12184028488359941, 'l': 0.047460837051985005}",l,2018,Spezia
9274,18607,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '2'}","{'h': '1.17548', 'a': '2.83921'}",2022-08-27 18:45:00,"{'w': 0.13044261780633432, 'd': 0.15163783288213328, 'l': 0.7179192088076131}",d,2018,Spezia
9275,18619,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '1.76503', 'a': '0.175145'}",2022-08-31 18:45:00,"{'w': 0.7765071831176441, 'd': 0.19164800636387166, 'l': 0.03184480977952448}",l,2018,Spezia
9276,18626,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '1.06255', 'a': '1.02319'}",2022-09-04 13:00:00,"{'w': 0.35977262619768746, 'd': 0.3007145052673851, 'l': 0.3395128685338106}",d,2018,Spezia
9277,18639,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '0'}","{'h': '1.94628', 'a': '0.664499'}",2022-09-10 13:00:00,"{'w': 0.6777464114621391, 'd': 0.20402179079774765, 'l': 0.11823179503505904}",l,2018,Spezia
9278,18649,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '1.02757', 'a': '1.01245'}",2022-09-17 16:00:00,"{'w': 0.35151402153610223, 'd': 0.30482698761046473, 'l': 0.3436589908526366}",w,2018,Spezia
9279,18657,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '4', 'a': '0'}","{'h': '3.03467', 'a': '0.852447'}",2022-10-02 10:30:00,"{'w': 0.8071607212927167, 'd': 0.11948274469770816, 'l': 0.07335576267100066}",l,2018,Spezia
9280,18666,True,a,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '0.763016', 'a': '0.534751'}",2022-10-09 13:00:00,"{'w': 0.3720858081401767, 'd': 0.39648612304468966, 'l': 0.23142806881512704}",l,2018,Spezia
9281,18680,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '2', 'a': '2'}","{'h': '1.09416', 'a': '2.46395'}",2022-10-16 13:00:00,"{'w': 0.15081497869618965, 'd': 0.1755055091776258, 'l': 0.6736794546187528}",d,2018,Spezia
9282,18689,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '0'}","{'h': '1.91377', 'a': '0.685579'}",2022-10-22 13:00:00,"{'w': 0.6655948907825909, 'd': 0.20888682658820457, 'l': 0.1255182804636187}",l,2018,Spezia
9283,18700,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '2'}","{'h': '1.61425', 'a': '1.5294'}",2022-10-30 14:00:00,"{'w': 0.40006217758038215, 'd': 0.2364093635874749, 'l': 0.36352845850209686}",l,2018,Spezia
9284,18706,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '1'}","{'h': '3.4076', 'a': '1.44997'}",2022-11-05 19:45:00,"{'w': 0.7462294179998377, 'd': 0.12947584740709497, 'l': 0.12429162578536163}",l,2018,Spezia
9285,18720,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '2.3694', 'a': '0.507712'}",2022-11-08 17:30:00,"{'w': 0.7905822095549406, 'd': 0.1473257809641339, 'l': 0.06209197457309998}",d,2018,Spezia
9286,18725,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '2'}","{'h': '2.16554', 'a': '0.752225'}",2022-11-13 14:00:00,"{'w': 0.6984303269050803, 'd': 0.18516276864061873, 'l': 0.11640689351307526}",w,2018,Spezia
9287,18739,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '2'}","{'h': '1.39353', 'a': '1.80642'}",2023-01-04 13:30:00,"{'w': 0.29777068710325466, 'd': 0.22917054156269434, 'l': 0.47305877029721877}",d,2018,Spezia
9288,18751,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '0', 'a': '0'}","{'h': '0.657345', 'a': '0.956499'}",2023-01-08 14:00:00,"{'w': 0.24237268137413978, 'd': 0.34542749345203466, 'l': 0.4121998251736643}",d,2018,Spezia
9289,18760,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '1'}","{'h': '0.944969', 'a': '1.56177'}",2023-01-15 14:00:00,"{'w': 0.2284554881807362, 'd': 0.2542522846976377, 'l': 0.517292226978995}",w,2018,Spezia
9290,18771,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '2'}","{'h': '0.227346', 'a': '1.9435'}",2023-01-22 17:00:00,"{'w': 0.03577440982261188, 'd': 0.17033644744268894, 'l': 0.7938891400801724}",l,2018,Spezia
9291,18773,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '1.86506', 'a': '0.485936'}",2023-01-27 17:30:00,"{'w': 0.7084105401908923, 'd': 0.2032711429783066, 'l': 0.08831831529157652}",l,2018,Spezia
9292,18790,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '3'}","{'h': '0.407354', 'a': '1.80405'}",2023-02-05 11:30:00,"{'w': 0.07632334050525816, 'd': 0.20610646311124212, 'l': 0.7175701953942755}",l,2018,Spezia
9293,18794,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '1.31083', 'a': '1.85869'}",2023-02-11 14:00:00,"{'w': 0.27052498932024116, 'd': 0.22649908377243538, 'l': 0.5029759254233946}",d,2018,Spezia
9294,18810,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.836135', 'a': '1.414'}",2023-02-19 17:00:00,"{'w': 0.22211791907428843, 'd': 0.2720213116356706, 'l': 0.5058607692531962}",l,2018,Spezia
9295,18821,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '2.82563', 'a': '2.0555'}",2023-02-26 17:00:00,"{'w': 0.5451212497209732, 'd': 0.17606929943685176, 'l': 0.2788091244154024}",d,2018,Spezia
9296,18830,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '1.17042', 'a': '0.96044'}",2023-03-05 11:30:00,"{'w': 0.4060800819457763, 'd': 0.2947465977348884, 'l': 0.2991733203164539}",d,2018,Spezia
9297,18841,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '2', 'a': '1'}","{'h': '0.979758', 'a': '3.46552'}",2023-03-10 19:45:00,"{'w': 0.0662793025093029, 'd': 0.10126404758658625, 'l': 0.8324528553794741}",w,2018,Spezia
9298,18849,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '0'}","{'h': '2.0765', 'a': '0.767389'}",2023-03-17 17:30:00,"{'w': 0.6777970382440275, 'd': 0.19511837322808942, 'l': 0.12708458219662244}",l,2018,Spezia
9299,18856,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '1'}","{'h': '1.67704', 'a': '1.06944'}",2023-04-02 13:00:00,"{'w': 0.51571355264078, 'd': 0.2423208326266441, 'l': 0.24196561435935499}",d,2018,Spezia
9300,18863,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '1'}","{'h': '0.920716', 'a': '1.05143'}",2023-04-08 12:30:00,"{'w': 0.3104975329240427, 'd': 0.31020298199979685, 'l': 0.3792994850754602}",d,2018,Spezia
9301,18880,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '3'}","{'h': '0.725806', 'a': '3.07575'}",2023-04-14 18:45:00,"{'w': 0.05700275066646332, 'd': 0.10798457035223322, 'l': 0.8350117704654811}",l,2018,Spezia
9302,18888,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '1'}","{'h': '1.77069', 'a': '2.40982'}",2023-04-22 18:45:00,"{'w': 0.28392520399089827, 'd': 0.1936356605227486, 'l': 0.5224390913817616}",d,2018,Spezia
9303,18900,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '0', 'a': '2'}","{'h': '1.47171', 'a': '1.13564'}",2023-04-28 18:45:00,"{'w': 0.4487246962864574, 'd': 0.2590750485143007, 'l': 0.2922002551338791}",l,2018,Spezia
9304,18902,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '2'}","{'h': '0.894125', 'a': '0.817784'}",2023-05-03 16:00:00,"{'w': 0.3519253452384688, 'd': 0.3386996140964014, 'l': 0.3093750406650508}",l,2018,Spezia
9305,18913,True,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '0.7603', 'a': '0.784032'}",2023-05-06 18:45:00,"{'w': 0.3126367108345959, 'd': 0.36096025850273666, 'l': 0.3264030306626518}",l,2018,Spezia
9306,18931,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '0'}","{'h': '1.61806', 'a': '0.877761'}",2023-05-13 16:00:00,"{'w': 0.5482760178705505, 'd': 0.2482444499150182, 'l': 0.203479531984402}",w,2018,Spezia
9307,18935,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '0'}","{'h': '0.20276', 'a': '0.714139'}",2023-05-21 10:30:00,"{'w': 0.09629349426536496, 'd': 0.4597704904520248, 'l': 0.44393601528260784}",d,2018,Spezia
9308,18951,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '4'}","{'h': '1.05669', 'a': '1.46948'}",2023-05-27 13:00:00,"{'w': 0.2720332083785515, 'd': 0.2615099461460955, 'l': 0.46645684541242166}",l,2018,Spezia
9309,18958,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '1'}","{'h': '2.28038', 'a': '1.10674'}",2023-06-04 19:00:00,"{'w': 0.6372838550284238, 'd': 0.19069130119855707, 'l': 0.17202482242405948}",l,2018,Spezia
9310,18588,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '0'}","{'h': '0.861875', 'a': '0.987781'}",2022-08-14 18:45:00,"{'w': 0.3047174146470206, 'd': 0.3225452693276011, 'l': 0.372737316025089}",w,2019,Spezia
9311,18594,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '0'}","{'h': '2.62744', 'a': '0.482897'}",2022-08-20 18:45:00,"{'w': 0.8306987485333821, 'd': 0.12184028488359941, 'l': 0.047460837051985005}",l,2019,Spezia
9312,18607,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '2'}","{'h': '1.17548', 'a': '2.83921'}",2022-08-27 18:45:00,"{'w': 0.13044261780633432, 'd': 0.15163783288213328, 'l': 0.7179192088076131}",d,2019,Spezia
9313,18619,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '1.76503', 'a': '0.175145'}",2022-08-31 18:45:00,"{'w': 0.7765071831176441, 'd': 0.19164800636387166, 'l': 0.03184480977952448}",l,2019,Spezia
9314,18626,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '1.06255', 'a': '1.02319'}",2022-09-04 13:00:00,"{'w': 0.35977262619768746, 'd': 0.3007145052673851, 'l': 0.3395128685338106}",d,2019,Spezia
9315,18639,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '0'}","{'h': '1.94628', 'a': '0.664499'}",2022-09-10 13:00:00,"{'w': 0.6777464114621391, 'd': 0.20402179079774765, 'l': 0.11823179503505904}",l,2019,Spezia
9316,18649,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '1.02757', 'a': '1.01245'}",2022-09-17 16:00:00,"{'w': 0.35151402153610223, 'd': 0.30482698761046473, 'l': 0.3436589908526366}",w,2019,Spezia
9317,18657,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '4', 'a': '0'}","{'h': '3.03467', 'a': '0.852447'}",2022-10-02 10:30:00,"{'w': 0.8071607212927167, 'd': 0.11948274469770816, 'l': 0.07335576267100066}",l,2019,Spezia
9318,18666,True,a,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '0'}","{'h': '0.763016', 'a': '0.534751'}",2022-10-09 13:00:00,"{'w': 0.3720858081401767, 'd': 0.39648612304468966, 'l': 0.23142806881512704}",l,2019,Spezia
9319,18680,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '2', 'a': '2'}","{'h': '1.09416', 'a': '2.46395'}",2022-10-16 13:00:00,"{'w': 0.15081497869618965, 'd': 0.1755055091776258, 'l': 0.6736794546187528}",d,2019,Spezia
9320,18689,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '0'}","{'h': '1.91377', 'a': '0.685579'}",2022-10-22 13:00:00,"{'w': 0.6655948907825909, 'd': 0.20888682658820457, 'l': 0.1255182804636187}",l,2019,Spezia
9321,18700,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '2'}","{'h': '1.61425', 'a': '1.5294'}",2022-10-30 14:00:00,"{'w': 0.40006217758038215, 'd': 0.2364093635874749, 'l': 0.36352845850209686}",l,2019,Spezia
9322,18706,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '1'}","{'h': '3.4076', 'a': '1.44997'}",2022-11-05 19:45:00,"{'w': 0.7462294179998377, 'd': 0.12947584740709497, 'l': 0.12429162578536163}",l,2019,Spezia
9323,18720,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '2.3694', 'a': '0.507712'}",2022-11-08 17:30:00,"{'w': 0.7905822095549406, 'd': 0.1473257809641339, 'l': 0.06209197457309998}",d,2019,Spezia
9324,18725,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '2'}","{'h': '2.16554', 'a': '0.752225'}",2022-11-13 14:00:00,"{'w': 0.6984303269050803, 'd': 0.18516276864061873, 'l': 0.11640689351307526}",w,2019,Spezia
9325,18739,True,h,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '2'}","{'h': '1.39353', 'a': '1.80642'}",2023-01-04 13:30:00,"{'w': 0.29777068710325466, 'd': 0.22917054156269434, 'l': 0.47305877029721877}",d,2019,Spezia
